id,num_orders
1373638,577.83
1091949,592.445
1485637,349.52
1214130,328.285
1277790,284.985
1014247,448.24
1415059,313.72
1107132,263.005
1011846,346.23
1036998,308.61
1006386,332.53
1412745,353.54
1375145,569.425
1354719,813.195
1416624,745.36
1162670,726.28
1473999,629.08
1415730,709.735
1070101,746.44
1149110,843.085
1268657,811.27
1125034,795.475
1233869,450.845
1478615,574.565
1081273,486.59
1452584,491.98
1082717,493.875
1009386,453.99
1251805,369.625
1390565,515.415
1301315,468.405
1033019,514.825
1127204,105.97
1454285,220.885
1230213,118.565
1216199,115.46
1338024,116.76
1316220,116.71
1261077,123.81
1499021,219.555
1384202,124.405
1327954,124.18
1139730,939.12
1301842,620.475
1251244,1126.905
1183358,1000.445
1059732,990.695
1151274,961.575
1072415,1030.49
1469941,594.135
1288037,940.87
1325139,588.905
1101375,953.44
1398435,514.92
1353965,587.27
1183936,741.255
1311911,545.5
1062494,951.45
1410039,632.75
1187463,541.855
1082477,1135.3
1345516,686.04
1022008,550.375
1438700,696.77
1314739,662.11
1316314,673.155
1050661,560.145
1317396,671.425
1179891,590.9
1035233,555.335
1011404,565.95
1306324,640.63
1473058,330.645
1463455,310.87
1248427,192.61
1173141,292.5
1471497,316.455
1455556,297.025
1305973,231.98
1456111,317.38
1311369,258.985
1084924,234.285
1075942,1939.1
1458788,868.285
1108592,2012.045
1091948,1972.34
1028978,1930.565
1480899,900.72
1043364,1012.265
1390783,1282.9
1083460,1052.83
1113545,2078.595
1175098,737.44
1107789,351.31
1472551,606.44
1434395,673.705
1204957,694.84
1066271,443.445
1201647,311.745
1207963,301.125
1224651,311.905
1102821,383.395
1413179,904.38
1064720,816.845
1333985,916.225
1485965,867.06
1045179,1077.285
1034980,901.88
1055582,1074.72
1444798,886.52
1059223,1249.6
1047097,1077.285
1121896,252.135
1093815,249.025
1171798,304.525
1110818,259.955
1368837,146.655
1016415,235.015
1300798,252.855
1093179,247.195
1305192,308.01
1095872,273.705
1000264,292.355
1253533,225.255
1109365,280.61
1492072,183.76
1369989,251.315
1233753,146.195
1113550,229.29
1119683,249.63
1351878,180.66
1143262,227.9
1058344,340.06
1414470,344.85
1252992,251.955
1115685,440.665
1421486,346.66
1320342,401.025
1021911,250.815
1251776,309.06
1165288,479.79
1113019,130.895
1116213,419.21
1044947,459.28
1402049,384.665
1073679,174.94
1088866,434.955
1194180,95.485
1474476,130.605
1049402,458.79
1416839,694.105
1218844,436.77
1170492,464.785
1091303,464.38
1367373,339.61
1241826,443.625
1023270,497.73
1495450,388.17
1383578,507.39
1482218,371.32
1414458,489.705
1306516,549.52
1180610,770.52
1323085,568.94
1212285,651.64
1039279,764.115
1395825,668.4
1386899,627.41
1216036,815.135
1225001,817.33
1196661,555.47
1496261,566.45
1194929,610.38
1209119,557.765
1397954,561.235
1433003,570.63
1306725,562.685
1355897,569.435
1064394,519.04
1299518,564.815
1401228,197.715
1495883,265.09
1186113,270.795
1452283,211.6
1478258,208.825
1197751,262.98
1124970,262.4
1131633,245.355
1414498,176.75
1453888,218.625
1158313,522.98
1100676,497.11
1158135,530.28
1171800,545.625
1026264,414.235
1321385,481.5
1050460,492.365
1146215,527.03
1419175,495.805
1372396,433.78
1432207,188.38
1394210,153.855
1443225,233.47
1342526,85.395
1449114,211.865
1123390,176.16
1247236,123.85
1261392,124.21
1489922,193.52
1401658,100.96
1125250,942.405
1037647,1075.87
1138222,717.695
1266103,1000.245
1003947,1078.32
1348210,619.735
1145349,1007.04
1373036,1039.93
1309199,876.55
1171211,717.115
1402145,570.865
1475657,574.575
1467695,562.305
1147970,382.44
1378850,755.87
1121390,795.715
1237926,907.475
1492615,919.505
1006586,386.695
1000914,396.885
1405281,616.455
1140630,801.385
1179175,762.96
1328240,518.3
1148498,660.015
1444150,679.6
1184976,547.06
1455643,660.325
1054872,685.38
1465520,668.895
1235991,251.58
1357362,154.925
1224648,265.775
1042687,220.94
1435100,164.195
1386731,146.205
1030695,212.015
1254045,176.97
1392602,147.825
1443272,182.045
1147078,79.44
1065907,84.7
1354825,68.235
1177980,89.475
1201164,75.49
1003099,117.59
1002495,111.775
1365578,64.885
1419626,66.02
1195370,65.255
1207458,282.75
1408017,284.175
1090667,584.955
1397788,284.6
1227739,322.115
1362484,278.455
1097531,547.765
1082537,584.715
1484097,359.185
1325444,319.99
1276142,376.615
1333143,317.97
1487777,436.94
1395108,214.675
1042584,293.47
1274476,334.71
1055703,279.38
1247424,265.735
1302516,284.75
1171030,357.05
1266519,688.645
1137275,1416.43
1266254,1534.35
1125205,1317.765
1282243,691.06
1265496,1540.0
1269069,1531.0
1421700,1358.51
1095834,1467.515
1175473,1474.49
1299709,95.92
1454164,105.395
1068339,158.965
1131994,126.09
1452032,101.835
1268214,63.695
1261241,101.475
1209168,100.115
1106716,142.44
1104690,149.995
1117544,400.535
1417850,473.17
1211259,458.465
1431972,467.68
1475506,530.79
1409045,444.68
1410758,491.865
1368841,530.165
1409653,472.645
1251129,471.565
1199822,560.86
1306963,454.11
1352289,300.105
1487534,503.23
1043614,491.255
1388656,390.975
1464836,428.735
1072381,487.495
1388909,390.975
1280894,803.355
1356370,83.44
1245069,55.045
1295639,72.625
1305904,73.77
1292177,73.31
1317384,75.785
1121211,47.82
1021640,49.01
1210569,54.82
1442046,94.165
1131692,397.305
1325899,350.455
1035806,365.31
1192752,396.74
1154621,421.32
1105567,406.465
1351561,357.715
1284314,335.48
1119425,402.255
1071315,407.78
1053700,310.615
1196897,254.095
1100864,267.85
1095250,303.75
1314012,299.535
1177213,302.7
1312239,307.465
1371943,296.87
1269951,281.66
1124463,270.795
1171380,1055.63
1257945,1031.475
1164850,970.89
1317829,1270.3
1494403,1269.165
1372964,870.975
1028254,929.225
1394819,937.17
1239193,1282.92
1466747,1128.42
1460540,174.88
1109530,308.735
1140660,237.995
1015607,521.545
1039868,298.31
1179336,184.415
1156949,254.445
1416864,236.19
1229607,242.205
1488828,207.49
1243030,389.87
1342622,378.195
1474891,366.815
1107378,556.25
1120819,421.31
1195282,387.435
1335120,499.055
1377332,381.505
1318602,429.785
1106208,356.735
1496726,746.41
1040688,554.465
1359566,244.74
1322847,507.64
1419205,245.98
1376392,533.805
1471555,566.03
1157631,497.575
1446675,308.39
1171196,276.205
1353589,402.725
1083761,394.89
1017978,452.465
1204607,385.6
1179263,391.39
1287664,384.85
1101142,308.915
1259598,403.855
1403541,359.125
1101243,304.23
1235681,375.655
1473044,424.605
1165704,388.37
1327609,366.86
1382591,356.995
1258870,359.905
1340640,372.075
1165396,392.7
1460743,347.555
1210591,318.355
1428233,251.565
1094909,435.9
1332634,348.315
1226462,361.27
1022245,544.06
1082397,412.275
1136816,371.325
1478736,332.515
1468754,304.88
1392549,267.475
1268353,381.905
1295313,381.905
1086365,438.85
1072664,473.785
1271325,451.71
1468915,405.025
1396555,299.925
1082289,465.075
1471863,403.94
1288038,408.785
1009685,127.325
1103790,110.525
1081466,136.85
1067689,186.815
1320892,141.08
1425915,156.475
1265570,127.03
1117394,117.585
1131780,141.825
1242389,109.575
1214618,338.115
1364865,230.76
1133180,340.13
1008164,291.175
1166614,289.345
1204365,308.55
1426744,212.575
1145434,318.435
1302570,354.05
1158968,265.17
1104767,428.285
1331057,391.255
1203291,453.26
1325692,212.525
1200019,201.16
1101366,217.92
1410252,275.62
1412366,226.365
1491157,324.58
1445037,256.36
1332387,159.41
1146755,184.02
1125510,281.05
1468793,149.89
1474894,275.29
1246237,178.08
1468989,149.89
1264726,163.05
1023588,286.515
1119975,191.65
1296989,276.05
1256467,281.025
1478418,234.72
1141172,203.535
1237197,278.335
1215871,223.965
1015109,299.36
1173440,228.465
1115717,274.02
1112711,475.295
1374089,501.905
1118795,450.245
1140639,472.52
1083175,527.7
1492620,564.485
1175595,522.785
1381389,507.445
1252196,431.605
1125403,461.185
1353415,498.28
1460235,950.415
1445553,961.05
1447369,959.65
1028990,950.67
1184922,561.57
1153898,906.015
1198610,978.24
1079437,543.505
1472394,556.075
1448306,484.305
1419811,385.23
1265062,419.465
1425904,205.6
1125938,361.175
1202900,165.7
1095568,353.245
1300715,379.8
1376035,461.725
1247963,409.25
1242874,151.295
1077197,152.465
1127975,158.225
1230110,163.695
1166412,156.52
1066808,149.375
1470409,152.375
1342442,182.185
1139563,156.445
1003833,167.51
1119729,792.485
1178379,733.345
1168706,385.9
1171672,637.035
1432899,742.08
1268541,687.54
1006145,749.745
1441960,723.985
1183895,648.23
1460906,619.06
1466648,320.94
1217089,285.53
1275462,500.89
1461365,368.6
1159522,246.745
1442492,303.165
1426884,314.735
1223006,287.6
1257596,381.74
1313402,365.81
1009276,446.475
1355967,634.935
1439212,643.34
1145363,526.285
1001921,489.44
1159863,516.705
1347974,654.1
1012491,470.525
1373298,623.555
1355523,644.495
1167271,670.51
1393728,1184.98
1109152,830.235
1366322,1440.015
1101391,1206.705
1478799,857.86
1215120,1071.765
1428408,904.0
1100774,855.835
1495413,967.225
1026093,629.73
1185453,745.31
1315380,1098.72
1413823,897.18
1010266,669.345
1091121,723.32
1126295,1116.965
1322521,1404.095
1345620,1362.05
1273456,773.77
1095435,170.985
1323949,157.61
1395799,108.19
1145737,124.15
1238384,133.57
1042036,170.4
1351219,129.265
1085203,142.895
1371386,143.505
1219723,131.885
1003254,277.01
1467189,263.74
1391034,207.76
1402736,321.735
1359141,229.835
1385854,197.995
1364965,270.715
1323652,287.04
1488422,195.64
1426492,193.545
1494166,116.785
1425078,82.5
1280912,81.66
1101451,97.245
1102535,96.325
1192441,77.295
1095607,90.525
1367089,78.585
1159398,81.28
1234591,79.08
1191706,483.145
1131459,746.12
1336230,471.33
1425283,453.03
1320850,457.335
1057220,646.375
1490464,544.13
1245748,422.8
1433608,486.89
1027214,662.935
1105308,331.54
1107240,355.66
1387470,288.865
1184143,422.51
1072620,319.73
1460051,370.47
1111278,368.61
1442651,259.02
1409134,372.17
1051968,323.255
1121765,554.26
1154015,571.725
1193249,613.6
1025216,579.96
1487129,572.935
1132636,577.18
1011414,577.125
1368489,643.89
1369233,663.365
1458746,421.315
1280129,134.31
1114886,145.82
1163765,159.78
1406367,158.45
1142814,168.77
1294699,128.595
1379642,168.895
1244589,145.54
1100387,137.12
1323102,151.455
1159992,378.015
1349938,487.055
1440017,393.73
1021112,499.305
1087316,396.225
1382875,544.28
1223460,435.455
1140043,361.77
1358812,478.505
1384056,418.91
1470747,170.945
1410454,145.485
1329627,141.57
1053569,148.595
1098179,140.71
1489281,144.575
1230739,172.105
1117763,171.44
1016076,166.625
1020937,151.28
1008071,1127.46
1351714,799.23
1278748,950.005
1033118,954.295
1432496,871.025
1231141,1043.05
1026727,1008.38
1077204,1071.05
1438728,866.22
1424161,771.915
1495114,122.675
1438706,177.99
1352093,147.365
1422053,176.14
1332317,145.32
1178329,158.37
1467909,159.58
1347977,147.365
1445235,195.46
1365395,147.22
1467164,275.505
1164908,424.41
1182446,421.93
1393856,393.665
1161200,575.3
1242357,631.585
1344145,369.86
1430031,532.265
1193698,630.985
1449017,355.045
1399041,680.92
1185779,1167.315
1055011,1025.035
1080864,1140.51
1247741,693.375
1041516,1052.735
1157213,864.005
1168450,755.115
1392666,887.445
1024666,1044.14
1246456,482.3
1213389,611.58
1011038,498.095
1403857,556.88
1377782,573.665
1354740,544.44
1195560,515.18
1000845,482.955
1188391,616.8
1310969,469.2
1203473,196.67
1052376,148.18
1275300,156.165
1168517,140.055
1164780,197.09
1412431,142.41
1215826,194.46
1198539,198.55
1281207,162.28
1400789,136.84
1008981,448.86
1480916,346.04
1174520,168.665
1408456,284.685
1103391,314.03
1108102,334.005
1108547,342.57
1238197,443.86
1043675,317.83
1268656,229.96
1462608,344.42
1418346,381.315
1491979,441.73
1407308,177.555
1010422,391.89
1108134,345.06
1224076,324.085
1140817,325.095
1025411,399.71
1403656,324.255
1161630,1131.115
1021993,846.84
1179517,1179.065
1332254,1131.545
1319159,1207.76
1356974,1173.52
1290939,376.74
1401750,256.34
1064767,1243.15
1070383,1241.87
1029294,314.635
1013001,270.66
1081183,301.685
1485036,340.61
1256807,272.69
1203716,337.535
1414123,316.32
1250749,236.135
1434042,284.235
1048122,272.705
1317164,197.135
1404058,199.47
1099698,120.02
1225205,300.415
1120109,111.73
1317198,197.135
1485133,118.63
1011810,315.74
1212950,556.41
1022775,543.55
1039889,398.025
1347952,322.92
1129722,328.795
1023285,410.3
1330789,290.935
1334275,300.155
1183235,321.005
1278095,354.92
1161492,290.605
1189870,374.26
1232446,674.96
1381352,838.2
1168965,745.6
1300191,706.175
1391636,821.655
1475935,633.975
1413562,745.235
1129712,668.0
1181753,781.03
1094992,750.68
1466568,630.425
1429643,491.905
1301120,505.14
1377778,502.875
1271409,462.465
1168372,506.54
1469059,662.135
1067430,451.13
1155421,473.985
1136593,457.27
1212707,129.53
1313597,124.95
1412241,114.615
1115056,1076.16
1292390,753.62
1166952,1143.64
1384513,592.25
1093599,1098.03
1367894,529.885
1119869,1070.095
1070129,997.99
1394194,663.735
1002435,986.685
1400016,535.675
1371135,652.84
1386866,670.335
1263387,516.055
1316202,627.93
1238695,544.44
1269164,542.07
1212464,489.21
1458850,536.45
1164926,935.905
1138248,583.495
1490626,611.03
1281487,642.32
1082441,501.46
1482938,613.63
1184923,586.27
1326973,653.22
1192047,587.765
1267180,578.035
1246324,807.66
1186964,289.15
1202630,289.68
1269934,279.145
1339581,210.675
1436109,298.77
1101500,265.26
1023599,248.56
1442172,328.735
1157371,280.575
1109804,970.3
1054832,1058.32
1352123,1027.91
1423856,940.105
1435666,948.51
1354480,1136.53
1246275,1045.285
1336436,991.235
1432832,996.04
1165254,722.385
1066074,422.745
1040567,456.375
1033848,499.83
1060668,421.22
1364029,278.92
1062630,421.965
1094506,464.89
1358659,271.265
1465329,394.545
1440816,296.295
1379869,1046.495
1364543,701.62
1209429,744.79
1336922,915.335
1184984,968.835
1033802,1283.825
1102254,880.58
1069100,776.875
1251110,798.785
1422931,836.995
1004866,323.95
1174471,307.435
1499724,269.205
1303018,253.29
1484881,257.69
1336482,239.155
1263568,284.7
1014154,250.145
1145983,223.23
1329014,246.545
1016463,326.285
1014561,277.965
1023254,166.02
1261641,90.56
1242929,182.545
1066835,100.17
1084108,123.855
1273171,194.035
1310686,157.875
1429564,149.645
1417277,327.275
1206235,348.82
1105979,405.885
1299770,307.25
1472997,302.645
1247176,266.815
1035903,345.495
1016929,280.06
1100790,279.165
1479035,297.14
1081099,360.915
1242607,453.88
1495219,349.405
1401482,397.685
1318810,421.385
1400541,348.22
1024895,452.31
1046431,462.13
1068378,450.76
1431933,390.02
1172788,464.72
1393553,626.22
1035358,453.6
1299647,438.345
1272919,506.94
1334372,367.175
1159056,458.06
1302378,440.64
1190534,400.25
1011587,474.415
1105486,799.09
1495174,361.865
1004376,738.235
1320784,594.03
1489187,354.0
1318303,556.125
1481749,329.65
1216902,682.795
1184723,784.91
1226502,635.08
1072688,172.33
1082037,166.095
1248088,593.195
1240215,600.64
1140940,556.635
1372767,574.64
1319511,561.57
1163430,565.025
1024275,660.92
1176115,552.22
1493372,191.005
1015693,169.84
1397319,225.675
1361853,366.32
1037616,401.8
1069003,198.74
1429561,187.33
1379641,220.96
1380619,267.51
1305515,253.915
1326014,485.23
1363993,472.01
1065978,588.36
1124674,485.435
1031580,419.225
1076145,498.41
1062552,479.71
1043014,433.685
1219837,512.5
1496028,609.585
1067574,60.555
1025091,65.07
1153270,161.365
1394193,53.43
1142889,93.95
1158789,87.635
1287972,119.515
1206482,83.905
1212175,81.725
1016096,166.005
1049986,839.435
1058080,1024.89
1385476,1035.345
1197433,1059.595
1157667,708.82
1462354,1165.125
1447886,1238.49
1414248,683.885
1071904,882.775
1233401,1035.56
1205618,392.965
1156440,395.905
1069575,826.615
1049835,595.04
1208125,867.78
1092107,780.71
1246248,760.08
1200152,887.045
1183897,821.35
1391457,745.305
1184133,617.695
1460544,561.06
1232535,651.28
1479916,612.155
